validation_rank,setup_id,model,epoch,iteration,validation_top1_pct,delta_top1_vs_previous_pct,validation_top5_pct,validation_macro_top1_pct,validation_macro_top5_pct,selected_classifier,base_lr,effective_lr,test_top1_pct,test_top5_pct,test_macro_top1_pct,test_macro_top5_pct,output_dir,protocol_fingerprint
11,siglip2_l16_256,siglip2_l16_256,5,325,93.79208087921143,0.06930828094482422,98.91089200973511,93.79208087921143,98.91089200973511,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_l16_256/seed0,3a8fee4cb32865b6bfa83cf1e0bc5770a9fd971aa00386da61ec8544b55d9786
12,mc2_h14_378,mc2_h14_378,5,325,93.77227425575256,0.10890960693359375,99.03960227966309,93.77228021621704,99.03960824012756,classifier_fixed_readout_lr_0_04,0.01,0.04,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_h14_378/seed0,04e098d7353b2e82ec238f6bb9c9cef1ef490cb621ea892fa79259434ef52b43
13,mc2_g14_224,mc2_g14_224,5,325,93.59406232833862,0.25742650032043457,98.89109134674072,93.59405636787415,98.89109134674072,classifier_fixed_readout_lr_0_04,0.01,0.04,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_g14_224/seed0,8094ad2e870ab1b772f3f2fe10627c6a543d8ee1f71c367f441997fd03c3867e
14,mc1_h14_224_v1.2,mc1_h14_224_v1.2,5,325,93.54455471038818,0.2970278263092041,98.8118827342987,93.54455471038818,98.81187677383423,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_h14_224_v1.2/seed0,cb06cb3a68af5a5de689df20c18cef4cc3bba2e893d12f06a0ffb9edd53e985b
15,siglip2_b16_512,siglip2_b16_512,5,325,92.81188249588013,0.27722716331481934,98.8118827342987,92.81188249588013,98.81187677383423,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b16_512/seed0,e2b879fc4ba9634d7b48819b9741f23364fdfe63bf61b20fed31c706c83b07d8
16,mc2_l14_224,mc2_l14_224,5,325,92.6534652709961,0.3663361072540283,98.64356517791748,92.6534652709961,98.643559217453,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_l14_224/seed0,713c706071997dc0b9be77d7c55a26078917b0b1e1cd6cbfb3ee0bacbb1a99e2
17,mc1_g14_224_2.5b,mc1_g14_224_2.5b,5,325,92.6435649394989,0.2871274948120117,98.66336584091187,92.64357089996338,98.66336584091187,classifier_fixed_readout_lr_0_02,0.005,0.02,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_g14_224_2.5b/seed0,c1633aaecab65ddfd39f16577b911f13a47d0e5f9667b5870d6a1b621b0c0de6
18,siglip2_b16_384,siglip2_b16_384,5,325,92.29702949523926,0.09900927543640137,98.64356517791748,92.29702949523926,98.64356517791748,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b16_384/seed0,84e92d601d36d8f5c877e433e6f58808402621e5346b51340648003c7c8b93b3
19,clip_openai__l14,clip_openai__l14,5,325,92.09901094436646,0.12871623039245605,98.66336584091187,92.09901094436646,98.66336584091187,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/clip_openai__l14/seed0,1afb6160bb34e505d710e30194854839c7d47b524ee6530a54a9b764ab25e98b
20,mc1_h14_224_2.5b,mc1_h14_224_2.5b,5,325,91.82178378105164,0.34653544425964355,98.51484894752502,91.82178378105164,98.51484894752502,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_h14_224_2.5b/seed0,228d425542cbd9db21ef7ffbb6d7a7dbe825fed686600cb495fc9ca3ad99a1ec
21,siglip2_b16_256,siglip2_b16_256,5,325,91.39603972434998,0.14851689338684082,98.42574000358582,91.39604568481445,98.4257459640503,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b16_256/seed0,cc60ef4476f932d31dede0d99ff0d5ed7a07f8b9644de9844b5d819511e7a9d3
22,siglip2_b16_224,siglip2_b16_224,5,325,90.85148572921753,0.3168344497680664,98.27722907066345,90.85148572921753,98.27722907066345,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b16_224/seed0,1a07d711d6683ce7564b62e9620a4f9249d9ab8019fc5f1357c70edd278cd79e
23,clip_meta__l14,clip_meta__l14,5,325,90.55445790290833,0.04950761795043945,98.27722907066345,90.55445194244385,98.27722311019897,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/clip_meta__l14/seed0,3ef01545bc3cd738fcb4736ed4055a5157bbf7e430dabe87424fdaeb8f676821
24,mc1_l14_224_2.5b,mc1_l14_224_2.5b,5,325,90.55445790290833,0.04950761795043945,98.27722907066345,90.55445194244385,98.27722311019897,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_l14_224_2.5b/seed0,cc02a25f5b8ea9410c11dd8a19aa4cd2da30a172258cdec7b47f58defaad65a7
25,mc2_b16_384,mc2_b16_384,5,325,90.00990390777588,0.4059433937072754,98.21782112121582,90.00990390777588,98.21782112121582,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b16_384/seed0,c498a4541cf91b44e8ccad96d067ffc7d551bb5cab9b9df642bac7e93ee8980d
26,mc1_l14_224_400m,mc1_l14_224_400m,5,325,89.99999761581421,0.20791888236999512,97.98019528388977,89.99999761581421,97.98019528388977,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_l14_224_400m/seed0,0314cd325a2d59537aa8922ed432eaf29d84ce10eb992f1b2fb4522a69702a92
27,vilau_256,vilau,5,325,89.13861513137817,0.2871274948120117,97.56435751914978,89.13861513137817,97.5643515586853,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/vilau_7b_256_semantic_penultimate/seed0,a4cc01e96cf1dbe75c59371df059af92befc629d111896fea410e512aacd6100
28,unitok_attn,unitok,5,325,88.99009823799133,0.2871274948120117,97.65346646308899,88.99010419845581,97.65346050262451,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/unitok/seed0,e0f16c837ff5f3207ce5a9e571aa1066e1dad0929f8f5d7642ae38fcd79071a8
29,mc2_b16_224,mc2_b16_224,5,325,88.45544457435608,0.3861367702484131,97.8415846824646,88.45545053482056,97.8415846824646,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b16_224/seed0,d9dcaaef19474d7584bef8443ef82797f0f583c15f0cbd830f449293fb5ea0f0
30,mc2_m16_384,mc2_m16_384,5,325,87.08910942077637,0.25742650032043457,97.43564128875732,87.08910942077637,97.43564128875732,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_m16_384/seed0,33402249f175deff850f9fdcfab38e3f19a618aec0d88ac05c6b26e96a3416a3
31,siglip2_b32_256,siglip2_b32_256,5,325,86.81188225746155,0.306934118270874,97.0693051815033,86.81187629699707,97.0693051815033,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/siglip2_b32_256/seed0,03798bffd6adedef18eb3ede9f8b0de5c444c83f198d59805431075e10a5dc53
32,mc2_b32_384,mc2_b32_384,5,325,86.54455542564392,0.04950761795043945,97.29703068733215,86.5445613861084,97.29702472686768,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b32_384/seed0,8dbd73a1e8c08bfd3f39acf775e7d8a2b08d6130a9f25a128fb710abc4a23dea
33,mc1_b16_224_2.5b,mc1_b16_224_2.5b,5,325,86.4653468132019,0.3267347812652588,97.30693101882935,86.4653468132019,97.30692505836487,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b16_224_2.5b/seed0,dac647a4874b6a280fb2d49aba62d9813ef27e982b07abcc533eddaefd8431de
34,toklip_l_384,toklip_l,5,325,85.85148453712463,0.26732683181762695,96.45544290542603,85.85148453712463,96.4554488658905,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/toklip_l_semantic_384/seed0,2fcda35c9c40189aff8e52e422fedf1e18d748d1094cf270d66631580724a5ea
35,mc1_b16_224_400m,mc1_b16_224_400m,5,325,85.54455637931824,0.28713345527648926,96.8613862991333,85.54455041885376,96.8613862991333,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b16_224_400m/seed0,83f5b285de4b7be05da3ae7eccff8060fd71fcd38a733b85381ae687f38a2c81
36,mc2_m16_224,mc2_m16_224,5,325,84.99009609222412,0.3564298152923584,96.78217768669128,84.9901020526886,96.78217768669128,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_m16_224/seed0,0313e93942ff7757948d42af8fbad0c7c3066c23431815707dc10bbd8a1b0a30
37,mc2_m16_224_mt5,mc2_m16_224_mt5,5,325,84.69306826591492,0.47524571418762207,96.72276973724365,84.6930742263794,96.72276973724365,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_m16_224_mt5/seed0,219e6ad0517891cb21159cba5d7516aed3f0cea720f6e2347bee941c5e8649b9
38,mc2_s16_384,mc2_s16_384,5,325,83.92079472541809,0.29703378677368164,96.48514986038208,83.92078876495361,96.48514986038208,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_s16_384/seed0,b7038ad8e8ad930adede6eba1b73dfcebb0147825e1dc568f6c71f69ce6feeb4
39,mc2_b32_224_mt5,mc2_b32_224_mt5,5,325,83.45544338226318,0.34653544425964355,96.12871408462524,83.45544338226318,96.12871408462524,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b32_224_mt5/seed0,654126921826a0b9d56150c02bdf28cbec3841b95e4750a13ebe07e4279c5866
40,mc2_b32_224,mc2_b32_224,5,325,82.99009799957275,0.18811821937561035,96.089106798172,82.99009799957275,96.08911275863647,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_b32_224/seed0,980fdd99f517b09863fce2fd7e355ade8ea82bddfb42415909c90f0d417a6166
41,mc1_b32_224_2.5b,mc1_b32_224_2.5b,5,325,81.5742552280426,0.5544543266296387,95.49505114555359,81.57426118850708,95.49504518508911,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b32_224_2.5b/seed0,80ed7dad32db60f2c118734b81380d7850ed3d8eb07d8e0ab662041f39a9b195
42,mc2_s16_224,mc2_s16_224,5,325,81.46534562110901,0.3762364387512207,95.44554352760315,81.46535158157349,95.44554948806763,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_s16_224/seed0,090b77bdeb2c62b9411610dccc3a841ed93ecbdbc3f4461a79c83a7c45fd0911
43,toklip_s_256,toklip_s,5,325,81.46534562110901,0.40593743324279785,94.72277164459229,81.46534562110901,94.72277164459229,classifier_fixed_readout_lr_0_2,0.05,0.2,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/toklip_s_semantic_256/seed0,de65263ebb86482dc3b21d2916b13d45f04ed3bb91c7a268550a08f93e137117
44,mc1_b32_224_400m,mc1_b32_224_400m,5,325,80.80198168754578,0.752478837966919,95.14851570129395,80.8019757270813,95.14851570129395,classifier_fixed_readout_lr_0_08,0.02,0.08,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc1_b32_224_400m/seed0,e767859044cd018e7fa8320abe6794fc37882f356929b7dc0c15795a05ea9d88
45,mc2_s16_224_mt5,mc2_s16_224_mt5,5,325,78.64356637001038,0.485152006149292,94.4059431552887,78.64356637001038,94.40593719482422,classifier_fixed_readout_lr_0_4,0.1,0.4,,,,,/cache/ma-user/VTBenchLab/outputs/food101_linear_probing_dinov2_single_surface/mc2_s16_224_mt5/seed0,ad5763cd8b11776bae77fbd53819d5f9f1f750036dbe0d2dc346cf1b90cb050b
